16,7,56056,524312,-23.5041,-2.0637,580.05,0
16,7,56112,524312,-23.6455,-2.19668,583.999,0
16,7,56517,524312,-23.881,-2.2079,589.045,0
16,7,56624,524312,-24.3204,-2.16967,596.939,0
16,7,57002,524312,-24.4816,-2.20975,600.887,0
16,7,57102,524312,-24.6453,-2.13647,604.835,0
16,7,57163,524312,-24.8326,-2.21957,608.783,0
16,7,57469,524312,-25.0955,-2.16385,612.729,0
16,7,57518,524312,-25.2617,-2.2247,616.677,0
16,7,57564,524312,-25.4995,-2.17732,620.624,0
16,7,57945,524312,-25.6542,-2.17058,624.572,0
16,7,58762,524312,-26.6342,-2.18002,644.308,0
16,7,59252,524312,-26.8483,-2.13378,648.255,0
16,7,59307,524312,-27.0792,-2.13523,652.202,0
16,7,60964,524312,-28.744,-2.03474,684.88,0
16,7,61009,524312,-28.9005,-1.99293,688.828,0
16,7,61053,524312,-29.2054,-1.98975,692.773,0
16,7,61706,524312,-29.5177,-1.98536,700.669,0
16,7,61768,524312,-29.8208,-1.96028,704.615,0
16,7,62250,524312,-30.2254,-1.98641,712.51,0
16,7,62296,524312,-30.4138,-1.96101,716.457,0
16,7,62733,524312,-30.6311,-1.86677,720.404,0
16,7,62832,524312,-30.8505,-1.8555,724.351,0
16,7,62895,524312,-31.027,-1.8157,728.299,0
16,8,59347,524312,-38.0394,-0.383156,655.977,0
16,8,59815,524312,-38.653,-0.328372,661.018,0
16,8,59864,524312,-39.3424,-0.262759,664.957,0
16,8,59912,524312,-39.8792,-0.122862,668.899,0
16,8,60321,524312,-40.49,0.0576671,672.84,0
16,8,60368,524312,-41.0111,0.188862,676.782,0
16,8,60410,524312,-41.6698,0.366928,680.722,0
16,8,60951,524312,-42.1723,0.528185,684.664,0
16,8,61001,524312,-42.6865,0.72452,688.606,0
16,8,61042,524312,-43.3583,0.905077,692.546,0
16,8,61581,524312,-43.8387,1.02382,696.489,0
16,8,61697,524312,-44.5171,1.177,700.429,0
16,8,62158,524312,-45.748,1.53566,708.31,0
16,8,62240,524312,-46.3143,1.72919,712.251,0
16,8,62285,524312,-46.7323,1.90968,716.195,0
16,8,62723,524312,-47.473,2.06335,720.134,0
16,8,62824,524312,-48.0051,2.22699,724.076,0
16,9,56538,1048600,-72.7612,2.32654,592.211,0
16,9,57534,524312,-68.6691,2.7417,619.931,0
16,9,57849,524312,-68.0692,2.79342,623.891,0
16,9,57960,524312,-67.4719,2.85732,627.851,0
16,9,58032,524312,-67.0581,2.92226,631.808,0
16,9,58506,524312,-66.5647,2.97325,635.766,0
16,9,58650,524312,-65.9058,3.04994,639.728,0
16,9,58732,524312,-65.2518,3.11248,643.689,0
16,9,59183,524312,-64.9137,3.16379,647.645,0
16,9,59276,1048600,-64.4052,3.10518,651.603,0
16,9,59803,524312,-62.9883,3.48767,660.627,0
16,9,59853,524312,-62.5196,3.56562,664.585,0
16,9,59897,524312,-61.9801,3.6069,668.544,0
16,9,60305,1048600,-61.3424,3.72164,672.505,0
16,9,60355,524312,-60.8366,3.79101,676.464,0
16,9,60400,524312,-60.2204,3.83679,680.424,0
16,9,60940,524312,-59.6376,3.92936,684.384,0
16,9,61731,524312,-56.744,4.25043,704.183,0
16,9,62150,524312,-56.3016,4.32177,708.141,0
16,9,62233,524312,-55.6494,4.36189,712.102,0
16,9,62278,1048600,-55.0154,4.45141,716.062,0
16,9,62715,524312,-54.4705,4.47019,720.021,0
16,9,62816,1048600,-53.9608,4.50748,723.98,0
16,9,62861,524312,-53.4014,4.54758,727.94,0
16,10,45665,2097176,-41.122,-36.8692,372.141,0
16,10,45712,524312,-41.5484,-37.1161,376.084,0
16,10,45770,524312,-41.9365,-37.33,380.029,0
16,10,46305,524312,-42.3971,-37.6222,383.972,0
16,10,46353,524312,-42.8534,-37.8325,387.915,0
16,10,46412,524312,-43.2738,-38.1041,391.859,0
16,10,46882,2097176,-44.6885,-38.8468,399.737,0
16,10,46929,2097176,-45.0603,-39.0695,403.682,0
16,10,47463,1048600,-45.3863,-39.4898,407.627,0
16,10,47540,524312,-46.0806,-39.8885,411.566,0
16,11,46165,524312,-352.935,-45.3516,367.136,0
16,11,46180,524312,-355.147,-45.7691,371.051,0
16,11,46218,524312,-357.053,-45.8555,374.971,0
16,11,46703,1048600,-359.185,-46.2792,378.888,0
16,11,46734,524312,-361.469,-46.4795,382.801,0
16,11,46795,524312,-363.492,-46.9259,386.719,0
16,11,47315,524312,-365.429,-47.1801,390.639,0
16,11,47338,1048600,-367.466,-47.5191,394.557,0
16,11,47415,1048600,-369.598,-47.8632,398.473,0
16,11,47906,1048600,-371.754,-48.1554,402.389,0
16,12,45819,524312,-101.958,1.06057,371.164,0
16,12,45856,524312,-101.394,1.16293,375.124,0
16,12,45894,524312,-100.804,1.22537,379.084,0
16,12,46464,524312,-100.273,1.32863,383.043,0
16,12,46499,524312,-99.7845,1.45027,387.001,0
16,12,46536,524312,-99.3086,1.52056,390.96,0
16,12,46995,524312,-98.8134,1.57797,394.918,0
16,12,47038,524312,-98.302,1.67719,398.877,0
16,12,48378,524312,-94.597,1.88938,426.59,0
16,12,48733,524312,-93.9507,1.91474,430.551,0
16,12,48763,524312,-93.4569,1.72499,434.509,0
16,12,48804,524312,-92.8647,1.86498,438.469,0
16,12,49225,524312,-92.075,1.86599,443.532,0
16,12,49252,524312,-91.5762,1.87325,447.491,0
16,13,45799,524312,-133.02,-20.5584,370.666,0
16,13,45838,524312,-133.47,-20.6825,374.609,0
16,13,46482,524312,-135.279,-20.9248,386.432,0
16,13,46972,524312,-136.357,-21.1478,394.315,0
16,13,47014,524312,-136.882,-21.1893,398.257,0
16,13,47093,524312,-137.466,-21.2596,402.199,0
16,13,47634,524312,-138.024,-21.3378,406.14,0
16,13,47657,524312,-138.545,-21.3266,410.082,0
16,13,48289,524312,-139.533,-21.4577,417.967,0
16,13,48319,524312,-140.116,-21.6578,421.909,0
16,13,48703,1048600,-141.316,-21.7005,429.79,0
16,13,48744,524312,-141.749,-21.7739,433.734,0
16,13,48771,1048600,-142.217,-21.8087,437.677,0
16,13,49208,1048600,-142.955,-21.9069,442.716,0
16,14,45679,524312,-29.9585,-7.67423,372.32,0
16,14,45727,524312,-30.3135,-7.69175,376.265,0
16,14,45781,524312,-30.7788,-7.74024,380.208,0
16,14,46315,524312,-31.1981,-7.76628,384.152,0
16,14,46370,1048600,-31.7988,-7.60404,388.092,0
16,14,46425,524312,-31.9828,-7.83912,392.04,0
16,14,46846,524312,-32.4267,-7.81729,395.983,0
16,14,46892,524312,-32.8693,-7.88553,399.927,0
16,14,46941,524312,-33.2394,-7.85448,403.871,0
16,14,47475,524312,-33.6717,-8.00161,407.815,0
16,14,48002,524312,-34.7426,-8.06036,419.649,0
16,14,48079,524312,-35.1867,-8.0846,423.593,0
16,14,48569,524312,-36.0013,-8.13175,431.481,0
16,15,45639,524312,-80.5881,32.345,371.507,0
16,15,45690,524312,-80.3654,32.1731,375.461,0
16,15,45740,1048600,-80.1236,32.0044,379.416,0
16,15,46232,524312,-79.9199,31.9295,383.37,0
16,15,46384,524312,-79.3591,31.6842,391.28,0
16,15,46807,524312,-79.1428,31.5007,395.234,0
16,15,46861,2097176,-79.0627,31.3885,399.185,0
16,15,46906,1048600,-78.8661,31.3491,403.139,0
16,15,47439,524312,-78.4267,31.1126,407.097,0
16,15,47498,524312,-78.2153,31.0447,411.051,0
16,15,47968,524312,-77.7649,30.7452,418.959,0
16,15,48031,524312,-77.5424,30.5945,422.913,0
16,15,48536,524312,-77.076,30.3592,430.821,0
16,15,48593,524312,-76.8341,30.1909,434.776,0
16,15,48645,524312,-76.6183,30.0966,438.73,0
16,15,48974,524312,-76.2172,30.0133,443.787,0
16,15,49044,524312,-76.0552,29.7401,447.74,0
16,15,49125,524312,-75.8208,29.6143,451.694,0
16,15,49675,524312,-75.5921,29.5229,455.648,0
16,15,49743,524312,-75.3609,29.3372,459.603,0
16,15,49808,524312,-75.1743,29.1868,463.556,0
16,15,50135,524312,-74.8755,29.0705,467.511,0
16,15,50866,524312,-73.6946,28.2679,487.283,0
16,16,53088,524312,-79.0229,-33.4139,535.704,0
16,16,53800,524312,-80.114,-33.1078,539.637,0
16,16,55282,1048600,-85.7107,-32.1425,563.25,0
16,16,55337,2097176,-86.5182,-31.9244,567.187,0
16,16,55424,2097176,-87.5348,-31.6972,571.122,0
16,16,57187,524312,-94.3417,-30.3934,599.766,0
16,16,57211,524312,-95.3949,-30.3272,603.7,0
16,16,57234,524312,-96.2535,-30.131,607.636,0
16,16,57582,524312,-97.2814,-29.896,611.57,0
16,16,57598,524312,-98.2493,-29.7745,615.505,0
16,16,57619,524312,-99.3453,-29.632,619.438,0
16,16,58148,524312,-100.043,-29.4398,623.378,0
16,16,58199,524312,-101.045,-29.2139,627.312,0
16,16,58291,524312,-101.973,-29.1112,631.248,0
16,16,58782,524312,-102.972,-28.9354,635.182,0
16,16,58803,524312,-103.829,-28.8163,639.119,0
16,16,58822,524312,-104.703,-28.4557,643.055,0
16,16,59382,524312,-105.865,-28.3924,646.987,0
16,16,59428,524312,-106.753,-28.2702,650.924,0
16,16,59451,524312,-107.674,-28.0977,654.859,0
16,16,59944,524312,-108.902,-27.8645,659.89,0
16,16,59969,524312,-109.666,-27.7049,663.828,0
16,16,60590,524312,-112.605,-27.2647,675.633,0
16,16,60642,524312,-113.415,-27.0134,679.57,0
16,16,61074,524312,-114.391,-26.9362,683.505,0
16,16,61098,524312,-115.294,-26.6585,687.441,0
16,16,61119,524312,-116.158,-26.5486,691.378,0
16,16,61798,524312,-117.165,-26.3901,695.312,0
16,16,61818,524312,-117.877,-26.2308,699.251,0
16,16,61852,524312,-119.015,-26.1533,703.183,0
16,16,62409,524312,-121.729,-25.6762,714.991,0
16,17,46034,2097176,-298.239,-9.5745,368.014,0
16,17,46072,2097176,-301.251,-9.97389,371.916,0
16,17,46728,1048600,-307.577,-10.9395,379.716,0
16,17,46749,2097176,-310.766,-11.5006,383.615,0
16,17,46801,2097176,-313.678,-11.9426,387.519,0
16,17,47331,1048600,-316.823,-12.4134,391.419,0
16,17,47426,1048600,-322.855,-13.3244,399.223,0
16,17,47924,1048600,-326.063,-13.9383,403.122,0
16,17,47944,2097176,-329.113,-14.3063,407.024,0
16,17,47959,2097176,-332.366,-14.9291,410.922,0
16,17,48501,2097176,-335.38,-15.3075,414.824,0
16,17,48508,524312,-338.655,-15.7364,418.722,0
16,17,48525,2097176,-341.427,-16.2389,422.628,0
16,17,48939,1048600,-347.776,-17.1843,430.427,0
16,17,48953,2097176,-350.921,-17.7183,434.327,0
16,17,49636,1048600,-354.688,-18.3463,439.318,0
16,17,49647,2097176,-357.887,-18.8455,443.217,0
16,17,50113,2097176,-367.179,-20.2847,454.919,0
16,17,50619,1048600,-373.202,-21.114,462.723,0
16,18,54057,524312,-113.195,41.949,539.106,0
16,18,54085,524312,-113.597,42.0948,543.05,0
16,18,54581,524312,-114.349,42.2239,550.939,0
16,18,54691,524312,-114.769,42.3295,554.883,0
16,18,54719,524312,-115.138,42.4439,558.827,0
16,18,55501,524312,-115.557,42.6006,562.771,0
16,18,55659,524312,-115.884,42.7387,566.716,0
16,18,55686,524312,-116.172,42.7687,570.662,0
16,18,56132,524312,-116.645,42.8701,574.605,0
16,18,56154,524312,-117.061,42.9568,578.549,0
16,18,56180,524312,-117.412,43.0339,582.494,0
16,18,56641,524312,-117.876,43.123,587.537,0
16,18,56682,524312,-118.295,43.1901,591.481,0
16,18,56704,524312,-118.738,43.2822,595.424,0
16,18,57180,524312,-119.055,43.357,599.369,0
16,18,57205,524312,-119.489,43.4526,603.313,0
16,18,57226,524312,-119.905,43.5412,607.257,0
16,18,57614,524312,-121.049,43.6972,619.09,0
16,18,58143,524312,-121.547,43.8447,623.033,0
16,18,58777,524312,-122.671,44.0714,634.866,0
16,18,58814,524312,-123.503,44.1952,642.754,0
16,18,59374,524312,-123.922,44.298,646.697,0
16,18,59422,524312,-124.336,44.3836,650.641,0
16,18,59446,524312,-124.692,44.4746,654.586,0
16,18,59939,524312,-125.251,44.5622,659.628,0
16,18,59964,524312,-125.66,44.619,663.572,0
16,18,59991,524312,-126.044,44.6434,667.516,0
16,18,60438,524312,-126.491,44.7066,671.459,0
16,18,60635,524312,-127.174,44.8515,679.349,0
16,18,61070,524312,-127.641,44.9334,683.292,0
16,18,61094,524312,-128.044,44.9819,687.237,0
16,18,61115,524312,-128.405,45.0182,691.181,0
16,18,61794,524312,-128.83,45.0813,695.125,0
16,18,61813,524312,-129.184,45.1411,699.07,0
16,18,61846,524312,-129.548,45.3045,703.014,0
16,18,62310,524312,-129.99,45.4778,706.958,0
16,18,62379,524312,-130.373,45.5311,710.902,0
16,18,62405,524312,-130.724,45.6432,714.847,0
16,18,62934,524312,-131.09,45.7392,718.792,0
16,19,45900,524312,-221.593,1.75493,369.244,0
16,19,45913,524312,-223.476,1.51187,373.165,0
16,19,46540,524312,-227.448,1.17457,381.002,0
16,19,46575,524312,-229.257,1.16628,384.923,0
16,19,47224,524312,-235.345,0.659669,396.677,0
16,19,47307,524312,-237.246,0.536872,400.597,0
16,19,47844,524312,-239.079,0.30919,404.518,0
16,19,48456,524312,-245.034,-0.219341,416.274,0
16,19,48474,524312,-246.759,-0.302058,420.197,0
16,19,48491,524312,-248.685,-0.457796,424.117,0
16,19,48893,524312,-252.606,-0.756402,431.955,0
16,19,48910,524312,-254.634,-0.855079,435.873,0
16,19,49562,1048600,-257.187,-1.10072,440.882,0
16,19,49587,524312,-259.09,-1.31494,444.802,0
16,19,49613,524312,-261.032,-1.47497,448.722,0
16,19,50042,524312,-263.035,-1.66429,452.64,0
16,19,50071,524312,-264.743,-1.62032,456.563,0
16,19,50090,524312,-266.872,-1.9574,460.479,0
16,19,50559,524312,-268.881,-2.09786,464.398,0
16,19,50582,524312,-270.885,-2.25253,468.316,0
16,19,50607,524312,-272.86,-2.49998,472.235,0
16,19,51309,524312,-274.612,-2.65137,476.157,0
16,19,51369,524312,-276.684,-2.82464,480.075,0
16,19,51386,2097176,-278.792,-3.03988,483.991,0
16,19,51858,524312,-280.518,-3.12927,487.914,0
16,19,51871,524312,-282.472,-3.32111,491.833,0
16,19,52358,524312,-286.392,-3.56537,499.671,0
16,19,52373,524312,-288.572,-3.82333,503.587,0
16,19,52386,524312,-290.194,-3.94022,507.511,0
16,19,52829,524312,-292.861,-4.06633,512.519,0
16,19,52838,524312,-294.643,-4.35156,516.441,0
16,19,52847,524312,-296.565,-4.46699,520.361,0
16,19,53627,524312,-298.613,-4.5811,524.278,0
16,19,53638,524312,-300.501,-4.70774,528.199,0
16,19,53648,524312,-302.418,-4.9419,532.118,0
16,19,54970,524312,-310.163,-5.43295,547.796,0
16,19,55900,524312,-315.982,-5.87948,559.554,0
16,19,55915,524312,-318.072,-6.03991,563.471,0
16,19,55934,524312,-320.066,-6.22794,567.39,0
16,19,56327,524312,-321.945,-6.3205,571.31,0
16,19,56365,524312,-323.784,-6.4502,575.231,0
16,19,56455,524312,-325.915,-6.64024,579.147,0
16,19,56890,524312,-328.194,-6.75431,584.161,0
16,19,56918,524312,-332.19,-7.02162,591.998,0
16,20,54025,524312,-143.968,3.83393,538.612,0
16,20,54073,524312,-145.362,3.86166,542.54,0
16,20,54539,524312,-148.622,3.91521,550.389,0
16,20,54672,1048600,-150.245,3.94617,554.313,0
16,20,54704,524312,-151.923,4.00939,558.237,0
16,20,56828,524312,-166.92,4.32628,594.651,0
16,20,57255,524312,-168.539,4.29773,598.575,0
16,20,57305,524312,-171.695,4.33573,606.426,0
16,20,57645,524312,-173.302,4.38959,610.35,0
16,20,57672,524312,-175.005,4.38903,614.273,0
16,20,58322,1048600,-178.216,4.4427,622.123,0
16,20,58384,524312,-181.583,4.54478,629.97,0
16,20,58850,524312,-183.124,4.52712,633.896,0
16,20,58879,524312,-184.813,4.56828,637.819,0
16,20,58978,524312,-186.407,4.61589,641.744,0
16,20,59472,524312,-188.048,4.66166,645.668,0
16,20,59500,524312,-189.692,4.68726,649.592,0
16,20,59524,524312,-191.36,4.72414,653.516,0
16,20,60046,524312,-194.926,4.82185,662.46,0
16,20,60072,524312,-196.5,4.85902,666.385,0
16,20,60664,524312,-198.212,4.88072,670.308,0
16,20,61175,524312,-204.629,5.04422,686.007,0
16,20,61202,524312,-206.232,5.11257,689.932,0
16,20,61879,524312,-207.881,5.18443,693.856,0
16,20,61910,524312,-209.5,5.17853,697.781,0
16,20,61934,524312,-211.103,5.24808,701.706,0
16,20,62429,524312,-212.761,5.29611,705.629,0
16,20,62483,524312,-215.906,5.37169,713.48,0
16,20,63029,524312,-217.579,5.42221,717.404,0
16,21,54525,524312,-24.5786,-1.47611,560.281,0
16,21,55328,524312,-25.0664,-1.42975,564.223,0
16,21,55415,524312,-25.7263,-1.38041,568.163,0
16,21,55474,524312,-26.1702,-1.35052,572.107,0
16,21,55994,524312,-26.6735,-1.14893,576.049,0
16,21,56052,524312,-27.0938,-1.22965,579.993,0
16,21,56106,524312,-27.767,-1.2663,583.932,0
16,21,56510,524312,-28.4975,-1.28522,588.971,0
16,21,56576,524312,-29.0654,-1.20907,592.913,0
16,21,56994,524312,-30.0001,-1.09281,600.799,0
16,21,57097,524312,-30.7065,-1.12558,604.738,0
16,21,57159,524312,-31.2031,-1.08833,608.68,0
16,21,57464,524312,-31.6891,-1.05588,612.623,0
16,21,57513,524312,-32.3789,-0.983786,616.563,0
16,21,57559,524312,-32.8597,-0.923376,620.505,0
16,21,57878,524312,-33.3229,-0.84962,624.448,0
16,21,57985,524312,-34.0118,-0.816959,628.388,0
16,21,58057,524312,-34.5111,-0.792284,632.33,0
16,21,58526,1048600,-35.059,-0.808007,636.272,0
16,21,58676,524312,-35.684,-0.670866,640.213,0
16,21,58757,524312,-36.248,-0.569258,644.154,0
16,21,59224,1048600,-36.673,-0.554549,648.098,0
16,22,47988,524312,-46.254,-39.9784,419.465,0
16,22,48064,524312,-46.7063,-40.3077,423.408,0
16,22,48215,524312,-47.0721,-40.4127,427.352,0
16,22,48558,524312,-47.5098,-40.7895,431.296,0
16,22,48614,524312,-47.9646,-40.945,435.239,0
16,22,48667,524312,-48.372,-41.3205,439.183,0
16,22,48998,524312,-48.9794,-41.6219,444.224,0
16,22,49149,524312,-49.7492,-42.1869,452.113,0
16,22,49698,524312,-50.208,-42.4872,456.056,0
16,22,49765,524312,-50.6128,-42.666,460,0
16,22,49824,524312,-51.0506,-42.8078,463.943,0
16,22,50147,524312,-51.5244,-43.2058,467.886,0
16,22,50193,524312,-51.857,-43.3638,471.831,0
16,22,50263,524312,-52.3489,-43.6686,475.774,0
16,22,50690,524312,-52.7855,-43.9752,479.717,0
16,22,50815,524312,-53.1934,-44.2047,483.661,0
16,22,50875,524312,-53.6374,-44.5261,487.605,0
16,22,51492,524312,-53.9647,-44.6207,491.55,0
16,22,51540,524312,-54.4616,-45.0236,495.493,0
16,22,51593,524312,-54.8901,-45.2454,499.436,0
16,22,52079,524312,-55.6805,-45.6917,507.325,0
16,22,52151,524312,-56.2448,-45.9839,511.266,0
16,22,52542,1048600,-56.7478,-46.2549,516.309,0
16,22,52592,524312,-57.1204,-46.5626,520.253,0
16,22,52646,524312,-57.725,-46.9298,524.194,0
16,22,53045,1048600,-58.4022,-47.1781,532.084,0
16,22,53820,524312,-59.2616,-47.9261,539.971,0
16,22,53878,524312,-59.8812,-48.2432,543.912,0
16,22,53932,524312,-60.2867,-48.405,547.856,0
16,22,54357,524312,-60.7021,-48.7051,551.8,0
16,22,54412,524312,-61.1154,-49.0176,555.744,0
16,22,54492,524312,-61.4939,-49.2439,559.688,0
16,22,55296,524312,-61.9805,-49.4875,563.631,0
16,22,55369,524312,-62.4613,-49.8224,567.574,0
16,22,55439,1048600,-62.7668,-50.0558,571.519,0
16,22,55966,524312,-62.9981,-50.2138,575.466,0
16,22,56021,2097176,-63.6365,-50.4097,579.406,0
16,22,56078,524312,-64.1915,-50.7564,583.348,0
16,22,56478,524312,-64.6143,-51.2144,588.392,0
16,22,56544,524312,-65.0082,-51.3104,592.336,0
16,22,56596,2097176,-65.3963,-51.5102,596.28,0
16,22,56967,524312,-65.8633,-52.0147,600.223,0
16,22,57020,524312,-66.3257,-52.121,604.166,0
16,22,57128,524312,-66.7928,-52.4579,608.109,0
16,22,57434,524312,-67.1928,-52.6565,612.053,0
16,22,57486,524312,-67.6447,-52.9374,615.997,0
16,22,57535,524312,-67.9753,-53.0705,619.942,0
16,22,57848,524312,-68.5308,-53.4796,623.883,0
16,22,57959,524312,-68.9179,-53.6248,627.828,0
16,22,58028,524312,-69.2848,-53.97,631.772,0
16,22,58503,524312,-69.6927,-54.085,635.716,0
16,22,58647,524312,-70.1914,-54.434,639.659,0
16,22,59178,2097176,-70.9389,-54.9355,647.548,0
16,22,59270,524312,-71.4645,-55.1832,651.49,0
16,23,46433,1048600,-19.0711,-29.0259,392.247,0
16,23,46857,2097176,-20.0903,-28.4952,396.181,0
16,23,46899,524312,-20.9723,-28.2429,400.118,0
16,23,46948,524312,-21.7954,-27.9709,404.055,0
16,23,47484,2097176,-22.6628,-27.6337,407.992,0
16,23,47553,524312,-23.6027,-27.3385,411.927,0
16,23,48083,524312,-26.126,-26.5864,423.738,0
16,23,48233,524312,-27.114,-26.3418,427.673,0
16,23,48576,524312,-28.0119,-26.054,431.609,0
16,23,48630,1048600,-28.7687,-25.8328,435.547,0
16,23,48686,2097176,-29.7545,-25.501,439.482,0
16,23,49019,1048600,-30.8335,-25.2052,444.515,0
16,23,49166,524312,-32.7187,-24.5868,452.386,0
16,23,49719,524312,-33.5582,-24.2714,456.323,0
16,23,49779,524312,-34.3641,-24.0641,460.261,0
16,23,49839,524312,-35.4573,-23.6994,464.194,0
16,23,50161,524312,-36.4735,-23.5229,468.128,0
16,23,50832,524312,-39.7866,-22.3629,483.877,0
16,23,51505,524312,-41.6529,-21.9217,491.748,0
16,23,51559,524312,-42.7705,-21.6226,495.68,0
16,23,51607,524312,-43.6299,-21.2992,499.617,0
16,23,51970,1048600,-44.366,-21.0319,503.556,0
16,23,52095,524312,-45.2486,-20.7453,507.492,0
16,23,52169,1048600,-46.159,-20.4175,511.428,0
16,23,52554,2097176,-47.4662,-20.1161,516.458,0
16,23,52603,524312,-48.2929,-19.8143,520.395,0
16,23,53936,1048600,-55.0007,-18.0076,547.941,0
16,23,54365,1048600,-55.8163,-17.8993,551.878,0
16,23,54499,524312,-57.2204,-17.0802,559.757,0
16,23,55300,1048600,-58.2885,-16.8314,563.69,0
16,23,55372,1048600,-59.2442,-16.4732,567.625,0
16,23,56955,1048600,-66.9418,-14.2931,600.206,0
16,23,57017,524312,-67.6932,-13.9782,604.144,0
16,23,57125,1048600,-68.4876,-13.7513,608.082,0
16,23,57430,524312,-69.6111,-13.3912,612.015,0
16,23,57482,524312,-70.2526,-13.2018,615.955,0
16,23,57531,524312,-71.2975,-12.9058,619.888,0
16,23,57846,1048600,-72.1395,-12.6448,623.826,0
16,23,58025,1048600,-73.9567,-12.1779,631.697,0
16,23,58499,2097176,-74.8114,-11.912,635.634,0
16,23,58642,524312,-75.8926,-11.5854,639.567,0
16,23,58721,1048600,-76.9248,-11.3131,643.501,0
16,23,59173,524312,-77.5894,-11.0792,647.441,0
16,23,59320,524312,-79.4392,-10.5754,655.312,0
16,23,59883,524312,-82.133,-9.77824,668.221,0
16,24,55664,524312,-160.117,-23.088,569.957,0
16,24,57747,524312,-166.537,-23.6545,618.36,0
16,24,58329,524312,-167.113,-23.6868,622.301,0
16,24,58362,524312,-167.656,-23.7339,626.243,0
16,24,58857,524312,-168.639,-23.8828,634.128,0
16,24,58887,524312,-169.159,-23.9433,638.07,0
16,24,58985,524312,-169.519,-24.043,642.015,0
16,24,59480,524312,-170.156,-24.0495,645.955,0
16,24,59509,524312,-170.601,-24.035,649.899,0
16,24,59536,524312,-171.194,-24.142,653.84,0
16,24,60033,524312,-171.779,-24.1533,658.881,0
16,24,60056,524312,-172.318,-24.1461,662.823,0
16,24,60085,524312,-172.762,-24.2116,666.766,0
16,24,60675,524312,-173.294,-24.2698,670.708,0
